1434	203576
1434	231445
1434	234083
1434	348822
1434	630415
1434	1661532
1435	4852
1436	4853
1436	1099147
1437	4854
1437	1068623
1437	3491566
1437	8467948
1438	4855
1439	4856
1440	4857
1442	4858
1443	4860
1444	4861
1445	4862
1446	4863
1447	4864
1448	4865
1449	4866
1450	4867
1451	4868
1452	4869
1452	920509
1453	4870
1454	4871
1455	4872
1456	4873
1458	4875
1459	4876
1460	4877
1461	4878
1461	2902778
1462	4879
1462	2244824
1463	4880
1464	4881
1465	4882
1466	4883
1467	4884
1468	4885
1469	4886
1470	4887
1471	4888
1472	4889
1473	4890
1474	4891
1475	4892
1477	135765
1478	4893
1479	5204
1480	4894
1481	4895
1482	4896
1483	4897
1484	4898
1484	1753002
1485	4899
1486	4900
1487	4901
1488	4902
1489	4903
1490	181961
1491	4904
1492	182286
1492	1700242
1494	330723
1496	4905
1497	4906
1498	4907
1499	164184
1499	176881
1501	4910
1501	2255793
1502	4911
1503	4912
1504	4913
1504	188052
1504	227405
1504	227406
1504	227407
1504	3371910
1504	3371912
1505	4914
1506	4915
1506	237174
1507	4916
1508	4917
1508	236211
1509	4920
1509	165893
1510	4921
1511	4922
1511	236278
1512	4923
1513	4924
1514	4925
1515	4926
1516	4927
1517	4928
1517	236658
1518	4929
1519	4930
1520	4931
1520	236171
1521	4932
1521	4856416
1522	4933
1522	199105
1523	4934
1524	4935
1525	4936
1525	413427
1525	413438
1526	4937
1527	4938
1527	236482
1527	2925366
1528	4939
1529	4940
1530	421795
1531	4942
1532	4943
1533	4944
1535	4945
1535	1555127
1536	4946
1537	4947
1538	4948
1539	4949
1540	4950
1541	4951
1542	4952
1543	4953
1543	236480
1544	4954
1544	2116046
1547	4957
1549	4959
1550	181963
1551	4960
1552	181964
1553	4961
1554	4962
1555	4963
1557	4965
1558	4966
1559	4967
1560	4968
1561	4969
1563	4970
1564	4971
1564	81557
1564	873964
1564	1136595
1565	4972
1566	135764
1567	4973
1568	4974
1568	204792
1568	205547
1568	205971
1568	229362
1568	1056532
1568	3877888
1569	4975
1570	4976
1572	135763
1573	4977
1574	4978
1575	4979
1577	4981
1577	226193
1578	4982
1579	4983
1579	3621704
1579	3621802
1580	4984
1581	4985
1582	4986
1583	4987
1584	4988
1585	4989
1585	234128
1586	4990
1586	230087
1587	4991
1587	1066131
1589	4993
1590	4994
1591	4995
1592	4996
1594	5000
1594	149524
1594	149526
1594	149534
1595	5001
1595	236364
1596	5002
1597	5003
1598	5004
1599	5005
1600	5006
1601	5007
1602	5008
1603	5009
1604	5010
1605	5011
1606	5012
1607	5013
1608	5014
1609	5015
1610	5016
1611	5017
1612	5018
1613	5019
1615	5021
1616	5022
1617	5023
1618	5024
1618	1771881
1618	3637573
1618	3637575
1619	5025
1619	770959
1620	5026
1621	5027
1622	5028
1622	177425
1622	187711
1622	187725
1622	187880
1622	234175
1622	3552884
1623	5029
1625	5030
1626	5031
1627	5032
1629	5034
1630	5035
1630	164497
1631	5036
1632	5037
1633	5038
1634	5039
1635	5040
1636	5041
1637	5042
1638	5043
1639	5044
1641	5045
1642	5046
1643	5047
1644	5048
1645	5049
1646	5050
1647	5052
1647	159285
1647	200598
1647	200605
1648	5053
1649	5054
1650	5051
1651	5055
1652	5056
1653	5057
1654	5058
1654	164856
1654	164889
1654	190514
1658	5062
1659	5063
1660	5064
1661	1084351
1662	5065
1663	5066
1664	5067
1664	173919
1665	3841989
1666	5069
1666	3674972
1668	5071
1669	5072
1670	5073
1671	5074
1671	522196
1673	5076
1673	236391
1674	5077
1676	5079
1677	5080
1678	5081
1679	5082
1679	4804657
1680	5083
1681	5091
1682	5084
1683	5085
1684	5086
1685	5087
1686	5088
1687	5089
1688	5090
1689	5092
1689	171554
1690	5093
1693	5096
1694	5098
1696	5099
1698	5100
1699	5101
1700	5102
1701	5103
1702	5104
1703	5105
1704	5106
1705	5107
1705	85882
1705	85915
1705	85918
1705	153150
1705	225683
1705	473068
1705	2054336
1706	5108
1707	5109
1709	5111
1710	5112
1710	76266
1710	183977
1710	227364
1710	995422
1711	5113
1712	5114
1712	123823
1712	123866
1712	123868
1712	123871
1712	842643
1712	3590724
1713	5115
1714	5116
1715	5117
1716	5118
1717	5119
1717	157731
1717	1116820
1717	4211986
1718	5120
1719	5121
1719	205206
1719	1056471
1719	3073523
1720	5122
1721	5123
1722	5124
1723	5125
1723	225482
1723	1202223
1724	5126
1725	5127
1726	5128
1727	5129
1728	5130
1730	5131
1732	5132
1734	5134
1735	5135
1736	5136
1737	5137
1738	5138
1739	5139
1740	5140
1741	5141
1742	5142
1743	5143
1744	5144
1745	5145
1746	5146
1748	5147
1749	5148
1751	5149
1752	5150
1753	5151
1753	995432
1753	995435
1754	5152
1754	227604
1754	1229075
1754	1771700
1754	3528967
1755	5153
1756	5154
1757	138775
1758	5155
1759	5156
1759	111209
1759	112094
1760	5157
1760	481215
1761	5158
1762	5159
1763	2765300
1764	5161
1765	5162
1766	136182
1769	5163
1771	5165
1771	84033
1771	84039
1771	84066
1773	5166
1774	182337
1775	5167
1775	143294
1775	191060
1775	191061
1775	191062
1775	191063
1775	193013
1775	2257012
1776	182300
1777	5168
1777	141428
1777	190335
1777	192249
1777	192250
1777	192253
1777	192254
1777	192255
1778	5169
1778	125726
1779	5170
1779	236654
1780	5171
1781	182422
1782	5172
1783	5173
1784	5174
1785	5175
1786	5176
1790	894224
1797	2533732
1800	5097
1800	225624
1801	5177
1802	5178
1803	5179
1806	5180
1807	5181
1809	48301
1809	997768
1810	724636
1812	5182
1813	5183
1813	945288
1813	2472674
1814	5184
1814	198563
1814	2999617
1814	3488406
1814	3759421
1815	5185
1817	5186
1818	5187
1818	235863
1819	5189
1820	5190
1822	5191
1823	5192
1824	5193
1825	5194
1827	5195
1828	138776
1829	5196
1833	5197
1834	182299
1835	5198
1837	404560
1838	5199
1838	201465
1840	5200
1841	539540
1841	2182847
1848	5201
1850	5202
1852	5205
1853	5206
1854	5207
1855	329724
1857	5208
1858	182426
1859	5209
1860	5210
1860	2684207
1860	3633466
1861	5211
1862	5212
1863	5213
1864	5214
1867	182285
1868	330724
1870	182336
1871	236524
1872	138778
1873	353758
1874	5215
1875	5216
1876	5217
1877	5218
1878	5219
1879	5220
1880	5221
1881	5222
1881	404561
1882	5223
1883	5224
1883	486821
1885	5225
1886	182298
1887	138777
1888	5226
1889	5227
1890	5228
1890	2105661
1891	5229
1892	139060
1896	139008
1897	138779
1898	1690128
1900	5231
1903	935400
1909	138781
1910	136461
1919	3083480
1926	138782
1938	5232
1940	5233
1944	5234
1947	5235
1948	5236
1949	5237
1950	5238
1952	5239
1962	5240
1978	5068118
2003	5241
2007	5242
2009	5243
2018	5245
2022	5246
2023	5247
2024	5248
2025	5249
2026	5250
2027	5251
2029	5252
2029	920392
2031	5253
2032	5254
2032	1082242
2032	1082243
2033	866813
2035	5255
2036	5256
2037	5257
2038	5258
2039	5259
2040	5260
2042	5261
2045	5262
2047	5263
2048	5264
2049	5265
2050	5266
2052	138783
2054	5267
2055	5268
2058	5269
2058	920490
2059	992672
2061	77232
2061	138774
2061	184520
2061	184522
2062	138773
2063	5270
2066	5271
2066	177411
2066	178791
2066	178792
2066	187522
2066	187696
2066	187726
2066	187727
2066	2303034
2066	2774232
2067	5272
2068	5273
2073	5274
2075	5276
2076	342138
2076	701209
2077	5278
2077	494184
2077	1178297
2077	4705664
2077	4705666
2078	236520
2079	5279
2080	138772
2083	5280
2084	138770
2085	1627094
2087	139891
2089	138769
2093	541897
2095	5281
2096	5282
2096	779007
2097	5284
2098	5283
2099	5285
2100	5286
2101	5287
2101	3515302
2102	5288
2103	5289
2104	5290
2105	5291
2106	5292
2107	5293
2108	5294
2109	897052
2110	5295
2111	5296
2112	5297
2114	5299
2115	5300
2116	5301
2117	5302
2118	5303
2119	5304
2120	348121
2121	5305
2122	5306
2123	138767
2124	5307
2125	1869566
2126	5308
2127	5309
2128	5310
2129	5311
2130	5313
2131	5312
2134	5314
2136	83906
2136	201725
2136	201726
2136	227063
2136	1829669
2139	5316
2140	136181
2142	136180
2144	138766
2147	2117555
2150	5317
2151	2192898
2151	2193324
2156	934529
2158	136462
2161	75536
2163	236519
2164	3808439
2168	5319
2168	1578988
2168	2177578
2169	330725
2172	872696
2174	136179
2175	121604
2175	136177
2175	536720
2175	701209
2175	1483566
2175	2190027
2175	5955968
2175	5955969
2175	5955970
2176	236525
2184	538095
2188	1614436
2190	138764
2191	138763
2192	338235
2194	369387
2201	138762
2208	236518
2209	872678
2213	3080897
2214	1643712
2216	136176
2218	236517
2220	993638
2226	137039
2226	222642
2226	2416431
2227	952040
2233	143652
2235	122039
2238	226473
2238	2955244
2241	897051
2249	1035171
2250	349094
2258	2113228
2260	5321
2260	175508
2265	2113232
2269	882381
2287	537071
2292	997856
2295	952103
2299	5322
2301	383704
2302	217563
2302	218211
2302	4095939
2305	331666
2305	399696
2306	138761
2307	140534
2307	170570
2307	170571
2307	170572
2308	139697
2308	140536
2309	101376
2309	1273303
2310	897041
2311	152345
2311	961432
2319	5324
2320	2379333
2322	137693
2323	202986
2323	2155549
2329	876685
2332	367579
2333	1200903
2344	126737
2344	126750
2344	126751
2344	126755
2344	126757
2344	1821476
2345	84318
2345	139908
2345	144844
2345	220068
2345	329760
2345	1559516
2348	126220
2348	140522
2348	1265372
2348	1265495
2350	1614190
2352	80927
2352	83335
2355	3357775
2358	349135
2364	349111
2367	1078970
2368	99881
2368	229344
2370	819032
2370	819033
2370	819034
2371	1614248
2374	991992
2376	1148685
2378	147177
2378	184139
2378	201286
2378	225652
2378	227368
2378	227752
2386	3082763
2389	1200901
2390	897044
2392	724628
2393	897045
2395	350073
2395	1849430
2396	533471
2396	4260179
2398	897046
2401	349103
2402	724627
2405	5326
2407	5327
2408	5328
2409	5329
2412	5330
2413	5331
2415	329791
2416	1019501
2417	139686
2418	5332
2418	1531858
2420	5334
2421	138760
2423	138759
2424	138758
2425	5335
2426	5336
2427	1099134
2428	5337
2429	5338
2429	161740
2430	5339
2434	138756
2435	138754
2437	5340
2438	5341
2440	5342
2441	5343
2442	5344
2443	724624
2444	5345
2445	5346
2446	5347
2446	232236
2447	138742
2448	5348
2449	138741
2453	897047
2454	145552
2455	138740
2457	1508616
2459	419899
2462	934612
2464	127749
2465	897050
2466	724630
2467	138784
2468	176882
2469	398073
2469	2212396
2473	916412
2474	1168428
2474	1168429
4719	176883
4721	176884
4722	177644
4723	176886
4724	1297
4908	176887
4909	176888
4918	176889
4919	89598
5942	138768
5944	138757
5975	138738
5994	5993
5997	5996
5997	3023059
5997	3023061
5999	6001
6002	6004
6005	6006
6008	6010
6008	2313071
6011	6013
6016	6018
6019	6021
6024	897054
6026	172609
6026	200885
6026	2972360
6026	3878052
6034	138739
6041	6039
6043	138735
6047	138734
6050	96822
6054	6056
6089	1483688
6110	138732
6117	138733
6124	138731
6130	897055
6133	192000
6136	79979
6148	138729
6314	176891
7029	176892
7029	511550
7279	176893
7656	176894
7844	176895
8249	176896
8389	176898
8390	176897
8719	176900
8720	176899
8861	176901
9580	176902
9581	176903
9582	84130
9582	149770
9582	149776
9582	176904
9582	231890
9583	176905
9584	176906
9585	84947
9585	176907
9585	231599
9585	232053
9585	232057
9585	3332576
9585	3332582
9586	176908
9587	176909
9588	176910
9589	176911
9590	176912
9591	176913
9592	176914
9593	176915
9594	85843
9594	176916
9594	2224705
9594	2224708
9595	176917
9596	176918
9597	176919
9601	176920
9601	226770
9601	8667820
9601	8667821
9602	176921
9721	176922
9902	176924
9905	108036
9905	176923
9905	176954
10078	176925
10731	176927
10731	231614
10832	176928
10850	176929
10976	176930
11374	176931
12000	176932
12621	146658
12621	146661
12621	146794
12621	202733
12621	202736
12621	202848
13034	176933
13035	176934
13335	176935
14162	176936
14204	176937
14474	176938
14530	176939
14805	176941
14806	176940
15594	176942
15779	176943
15784	176944
15790	176946
15795	176947
15796	176948
15797	176949
15798	176951
15799	176950
15800	176952
15801	176953
15803	176955
15804	176956
15805	176957
15806	176958
15807	117453
15807	176959
15807	231652
15808	176960
15809	176961
15810	176962
15811	176963
15812	176964
15813	176965
15814	176966
15815	176967
15816	176968
15817	176969
15818	176970
15819	176971
15820	176972
15821	176973
15822	176974
15823	176975
15824	176977
15825	176976
15826	176978
15827	176979
15828	176980
15829	176981
15830	176982
15830	176983
15831	176983
15832	176984
15833	176985
15834	176986
15835	176987
15836	176988
15837	176989
15838	176990
15839	176991
15840	176992
15841	176994
15842	176993
15843	176995
15844	176996
15845	119663
15845	119665
15845	176997
15846	176998
15846	178169
15847	120306
15847	176999
15848	177000
15848	177001
15850	177002
15851	177003
15851	178908
15852	177004
15853	177005
15854	177006
15854	177008
15855	177007
15856	177008
15857	121286
15857	177009
15858	177010
15859	177011
15859	177012
15859	231685
15861	177013
15862	177014
15863	177015
15863	1031209
15864	177016
15864	686034
15865	177017
15866	177018
15867	177019
15868	177020
15869	177021
15869	1658482
15870	177022
15870	177023
15870	2412120
15872	122896
15872	177024
15873	177025
15874	177026
15874	177972
15875	177027
15876	177028
15876	177578
15876	226938
15877	177029
15878	177030
15879	177031
15880	177033
15881	177032
15882	177036
15882	2666713
15883	177035
15884	177034
15885	177037
15886	177038
15887	177039
15888	177040
15888	177799
15889	177041
15889	177301
15889	177302
15889	177902
15890	177042
15891	177043
15892	177044
15893	177045
15894	177046
15895	177047
15896	177048
15897	177049
15898	177050
15899	177051
15900	177052
15901	177053
15902	177054
15903	177055
15904	127458
15904	177057
15904	231736
15904	788253
15904	3455043
15904	3455046
15905	177056
15907	177058
15908	177060
15909	177061
15909	2263753
15910	177062
15911	177064
15912	177063
15913	161270
15913	161613
15913	177065
15914	177066
15915	137479
15915	137756
15915	177067
15915	231758
15915	889751
15916	177068
15917	177069
15918	177070
15918	3573943
15919	177071
15920	177072
15921	177073
15922	177074
15923	177075
15924	177076
15925	177077
15926	177079
15927	177078
15928	177081
15929	177080
15930	177082
15931	177083
15932	177084
15933	177085
15934	177737
15935	177087
15936	177088
15937	177089
15938	177090
15939	177091
15940	177092
15941	177093
15941	177094
15943	177095
15944	177096
15945	177097
15946	177098
15947	177099
15948	177100
15949	177101
15950	177102
15951	177103
15952	177104
15953	177106
15954	177105
15955	177107
15956	177107
15957	177109
15958	177110
15959	177111
15960	177112
15961	177114
15962	177113
15963	103401
15963	103425
15963	103434
15963	155585
15963	177115
15964	177117
15965	177116
15965	2750301
15965	2750304
15966	177118
15966	177119
15966	232655
15968	144005
15968	177120
15969	177121
15970	177122
15971	144925
15971	177123
15971	177124
15971	231816
15971	4457331
15973	177125
15975	177128
15975	231819
15976	177127
15977	177129
15978	177130
15979	177131
15980	177132
15981	236875
15981	1170927
15982	177133
15983	177134
15984	145923
15984	177135
15984	231832
15985	177136
15986	177137
15987	177139
15988	177138
15989	177140
15990	177142
15991	177141
15991	193028
15991	2374978
15992	177143
15993	177144
15994	177145
15995	177147
15996	177146
15996	177881
15997	177148
15999	177150
16000	177151
16000	177551
16001	177152
16001	231857
16002	177153
16003	177154
16003	232159
16004	177155
16005	177156
16006	177157
16006	177664
16007	177158
16008	177159
16009	177160
16010	177162
16010	231867
16010	1053564
16011	177161
16012	104532
16012	177163
16013	177164
16014	177165
16015	177166
16015	231868
16016	177168
16017	177167
16018	177169
16019	177170
16020	177171
16020	231871
16020	231914
16020	231916
16020	1158821
16021	177172
16022	177173
16023	177174
16024	177175
16025	177176
16026	177177
16027	177178
16028	177179
16029	177180
16030	177181
16031	177182
16032	177183
16032	177187
16032	231889
16033	177184
16034	176744
16034	176835
16034	177185
16035	177186
16037	177188
16038	177189
16039	177190
16040	177191
16041	177192
16042	177193
16043	177194
16044	177195
16045	177196
16045	178247
16046	177197
16047	177198
16048	177201
16049	177199
16050	177200
16050	177756
16051	177202
16052	177203
16053	177204
16054	105113
16054	177205
16055	177206
16056	177207
16056	205104
16056	232551
16057	177208
16058	177209
16059	177210
16060	177212
16061	177211
16062	177213
16063	177214
16064	177215
16065	177216
16066	177217
16067	177218
16067	177219
16067	177220
16070	177221
16070	225888
16071	177222
16072	177223
16073	177224
16074	177225
16075	152106
16075	152145
16075	152156
16075	157536
16075	176876
16075	177226
16075	231934
16075	231981
16076	177227
16077	177228
16077	205139
16078	177229
16079	177230
16080	177231
16081	177232
16082	177233
16083	177234
16084	163695
16084	177235
16085	177236
16085	236709
16086	177237
16087	177238
16088	177239
16089	177241
16090	177240
16091	177242
16092	177243
16093	177244
16094	177245
16095	177246
16096	177247
16097	177248
16098	177249
16099	177250
16099	177251
16101	177252
16102	177253
16102	177654
16103	177254
16103	177743
16104	177255
16105	177256
16106	177257
16107	177258
16108	177259
16109	177260
16110	177262
16112	177264
16112	177269
16113	169616
16113	177263
16113	1306421
16114	177265
16115	177266
16116	170061
16116	177267
16117	169993
16117	177268
16117	177607
16117	199184
16117	237355
16119	177270
16120	177271
16121	177273
16122	177272
16123	177275
16124	177274
16125	177276
16125	232036
16125	232040
16127	171820
16127	172043
16127	177278
16127	2684257
16128	177280
16128	177285
16128	1278763
16129	177279
16130	176753
16130	177281
16130	1278761
16131	177282
16131	177287
16132	177283
16133	177284
16136	177286
16136	177288
16138	177289
16139	177290
16140	177291
16141	177292
16142	177293
16143	177294
16144	177295
16145	177296
16145	1269015
16147	177298
16148	177299
16149	177300
16152	177304
16153	177303
16154	177306
16155	177305
16155	194038
16156	177307
16157	173372
16157	173374
16157	177308
16158	177309
16159	173415
16159	177311
16159	227527
16160	177310
16161	177312
16162	177313
16163	177314
16164	177315
16164	1090098
16165	177316
16166	177317
16167	177318
16168	177319
16169	177320
16170	177321
16170	995166
16171	177322
16172	177323
16173	177324
16174	177325
16175	237038
16176	177326
16177	177327
16178	177328
16178	232103
16179	177329
16180	177330
16181	177331
16182	177332
16182	177333
16184	177334
16184	177752
16184	232108
16185	177335
16186	177336
16187	177337
16188	177338
16189	177339
16190	177340
16191	177342
16192	177341
16193	177343
16195	177345
16196	177346
16196	8585698
16197	177347
16198	177348
16199	177349
16200	177350
16200	234899
16201	177351
16202	177352
16203	177353
16204	177354
16205	177355
16206	177356
16207	177357
16208	177358
16208	178786
16208	232127
16209	177359
16210	177360
16211	177361
16212	177362
16212	182665
16213	177363
16214	177364
16215	177365
16216	177366
16217	177367
16218	177368
16219	177369
16220	177371
16221	177370
16222	177372
16223	177373
16224	177374
16224	177377
16224	183627
16224	183629
16224	183645
16225	177376
16225	1590333
16226	177375
16226	1278764
16228	177378
16228	232145
16229	177379
16230	177380
16231	177381
16232	177383
16233	177382
16234	177384
16235	177385
16236	177386
16237	177387
16238	177388
16239	177389
16240	177390
16240	177759
16241	177391
16242	177393
16243	177392
16244	177394
16245	177395
16246	177397
16247	177396
16248	177398
16249	177399
16250	177400
16250	177634
16251	177401
16252	177402
16253	177403
16254	177404
16254	232208
16255	177405
16255	187545
16255	232051
16255	232217
16255	779003
16255	779004
16255	2405116
16255	2533654
16256	177406
16256	187572
16256	187574
16256	187575
16256	1315771
16256	3552883
16258	177408
16259	177410
16259	187861
16260	177409
16262	177412
16262	232232
16263	177413
16263	232234
16265	177415
16266	177416
16266	232235
16267	177417
16267	177646
16267	177960
16267	232505
16267	232507
16268	177419
16268	177596
16268	1278765
16269	177418
16270	177420
16270	177595
16271	177421
16272	177422
16273	177424
16273	187945
16274	177423
16274	188131
16274	2445685
16276	177426
16278	177428
16279	177430
16280	177429
16281	177431
16283	628658
16283	1050389
16284	177433
16285	177435
16286	177436
16286	203376
16287	177437
16289	177439
16290	177440
16291	177441
16292	177442
16292	177443
16292	177444
16292	177445
16292	177987
16292	189202
16292	189203
16292	189207
16292	189210
16292	189219
16292	189232
16292	232283
16292	232284
16292	232286
16292	232287
16292	233451
16296	177446
16297	177447
16298	177448
16299	177449
16299	232296
16300	177451
16300	189250
16300	232298
16301	177450
16302	177452
16303	177453
16304	177454
16305	177457
16306	177455
16307	177456
16307	187583
16307	199108
16307	201400
16308	177458
16309	177459
16309	177465
16309	232317
16310	177460
16310	177461
16310	190383
16313	177463
16314	1160439
16315	177466
16317	177468
16317	1226201
16318	177467
16319	177470
16320	177469
16321	177471
16321	2027777
16322	177472
16323	177473
16323	177474
16325	177475
16326	177476
16327	177477
16328	177478
16329	177479
16330	177480
16331	177481
16332	177482
16333	177484
16333	192471
16334	177483
16335	177485
16336	177486
16337	177487
16338	177488
16339	164475
16339	177489
16339	192806
16340	177490
16341	177491
16342	177492
16343	177493
16343	668029
16343	1087662
16344	177494
16345	177495
16345	179311
16345	234790
16345	3561944
16346	177496
16346	177497
16349	177499
16350	177501
16351	177500
16351	231571
16351	232349
16352	177502
16352	832396
16353	177503
16354	177504
16355	177505
16356	177506
16356	832396
16357	177507
16357	3553306
16358	177508
16359	177510
16360	177509
16360	776971
16361	177511
16362	177512
16363	177513
16364	177514
16364	997767
16365	177515
16366	177517
16369	177516
16370	177518
16372	177520
16373	177526
16373	193301
16374	177522
16375	177523
16375	177542
16375	193219
16375	194416
16375	232370
16376	177524
16378	140578
16378	177525
16378	3426557
16379	177527
16380	177528
16380	237356
16381	177530
16382	177529
16382	194400
16382	204461
16383	177531
16384	177532
16385	177533
16386	177534
16387	177535
16388	177536
16389	177537
16390	177538
16391	177539
16392	177540
16394	177541
16395	177543
16396	177544
16397	177545
16398	177546
16399	177547
16399	177549
16400	147881
16400	177548
16402	177550
16403	177552
16403	226937
16405	177554
16406	177553
16407	177555
16408	177556
16409	177557
16410	177558
16411	177559
16412	177560
16413	177561
16413	177562
16415	177563
16416	177564
16417	177565
16418	177566
16419	177567
16420	177568
16421	177569
16422	177570
16423	177571
16424	177572
16425	177574
16426	177573
16427	177575
16428	177576
16428	232408
16428	4264097
16428	4265205
16429	177577
16431	177579
16432	177580
16433	177581
16434	177582
16434	177894
16434	232110
16434	232424
16435	177584
16436	177583
16437	177585
16438	177586
16439	177587
16440	177588
16441	177589
16442	177590
16442	232434
16442	4806867
16443	177591
16443	187810
16443	232435
16444	177593
16445	177592
16445	187811
16447	177594
16449	177597
16450	177598
16451	177599
16452	177600
16453	177601
16454	177602
16455	177604
16455	198893
16456	177603
16457	177605
16458	177606
16460	177608
16460	177609
16462	177610
16463	177611
16464	177612
16464	200404
16464	200405
16464	232466
16465	177613
16465	225896
16466	177614
16466	177621
16466	224465
16466	228795
16466	232450
16466	232742
16466	232743
16467	177615
16468	177616
16469	177617
16470	177618
16470	200397
16470	232465
16471	177619
16472	121546
16472	121555
16472	177620
16472	178180
16472	200402
16472	232446
16472	233152
16472	3559170
16474	177622
16475	177623
16475	232474
16476	177624
16477	177625
16478	177626
16479	177628
16479	2972338
16480	177627
16480	231488
16480	232683
16480	232687
16480	233528
16481	177630
16481	200980
16481	2972351
16482	177629
16482	2972359
16483	177631
16484	177633
16486	138736
16486	177635
16486	2972360
16488	177636
16488	2972366
16490	177639
16491	177638
16491	1110588
16492	4704
16492	177640
16492	187615
16492	187864
16492	344912
16492	886090
16492	2762653
16492	3552879
16492	3752187
16492	4772259
16493	177641
16493	177642
16493	201120
16493	201411
16493	2972386
16497	177645
16497	2972405
16499	177647
16500	177648
16500	2972410
16501	177649
16501	187723
16502	177650
16502	187699
16502	187700
16502	199199
16502	200377
16503	177651
16504	177652
16505	177653
16507	177655
16507	2972444
16508	177656
16509	177657
16510	177658
16511	177660
16512	177659
16513	188744
16514	177663
16514	2972449
16515	177662
16516	177157
16516	177664
16517	177666
16518	177665
16519	177667
16520	177668
16521	177669
16521	216142
16522	177670
16522	177794
16522	225906
16523	177672
16524	177671
16525	177673
16526	177675
16527	177674
16528	177676
16529	177677
16530	177678
16531	177679
16532	177681
16532	232542
16533	177680
16534	177682
16534	2972464
16534	4892665
16534	4892666
16535	177683
16536	177684
16537	177685
16538	177686
16539	177687
16540	177688
16541	177689
16541	204532
16541	204903
16542	177690
16542	1561539
16543	177691
16544	177693
16545	177694
16546	177692
16547	177695
16548	177696
16549	177697
16550	177698
16551	177699
16552	177700
16553	177701
16554	177702
16555	177703
16556	177704
16557	177705
16559	177707
16559	177932
16560	177708
16560	177709
16562	177710
16565	177713
16566	177714
16567	177715
16568	177716
16569	177717
16570	177718
16571	177719
16572	177720
16573	177721
16574	177722
16575	177723
16576	177724
16577	177725
16578	177726
16579	177727
16579	232870
16580	177728
16581	177729
16581	209253
16581	232587
16582	177730
16583	177731
16584	177732
16585	177733
16586	177734
16587	177735
16588	177736
16590	177738
16590	1166649
16591	177739
16592	177740
16592	231986
16592	231987
16592	232602
16593	177741
16594	177742
16596	177744
16597	177745
16598	177746
16599	177747
16600	177748
16601	177749
16602	177750
16603	177751
16605	177753
16605	212369
16605	222212
16606	177755
16607	177754
16608	177757
16610	177758
16610	177760
16610	232616
16613	177761
16614	177763
16615	177762
16616	177765
16617	177764
16618	177766
16619	177767
16620	177768
16621	177769
16622	177770
16623	177771
16624	177772
16625	177773
16625	3555723
16626	177774
16628	177776
16629	177777
16630	177778
16631	177779
16632	177780
16633	177781
16634	177782
16635	177783
16636	177784
16637	177785
16638	177786
16639	177787
16640	177789
16641	177788
16642	177790
16643	177791
16644	177792
16645	177793
16645	232658
16645	403577
16647	177795
16647	225905
16647	232660
16648	177796
16648	231979
16648	1734026
16649	177797
16649	214889
16650	177798
16652	177800
16653	177801
16654	177802
16654	177805
16655	177803
16657	177804
16658	177807
16659	177806
16660	177808
16660	177809
16662	177810
16662	232223
16663	177811
16664	176828
16664	177813
16664	177814
16665	177812
16666	177815
16668	177816
16669	177817
16670	177818
